Author_name,topic,title,Abstract,year,Source,label
gemini,computer vision,Texture analysis using volume-radius fractal dimension,"This paper presents a novel method for texture analysis using the volume-radius fractal dimension. The proposed method calculates the fractal dimension of a texture image by analyzing the volume of the image within a given radius. This approach provides a more robust and accurate measure of texture complexity compared to traditional methods. The effectiveness of the proposed method is evaluated on a variety of texture datasets, demonstrating its ability to distinguish between different textures and its robustness to noise and image variations.",2024,gemini,AI
gemini,computer vision,Multiple Object Recognition with Visual Attention,"This paper proposes a novel visual attention mechanism for multiple object recognition. The proposed approach utilizes a deep neural network to learn the saliency map of an image and then uses this map to guide the network's attention towards the most relevant regions for object recognition. The effectiveness of the proposed method is evaluated on a number of benchmark datasets, demonstrating its ability to improve recognition accuracy and efficiency compared to existing approaches.",2024,gemini,AI
gemini,computer vision,Automatic Photo Adjustment Using Deep Neural Networks,"This paper presents a deep neural network based approach for automatic photo adjustment. The proposed method utilizes a convolutional neural network to learn the mapping between a given input image and its desired adjusted version. The network is trained on a large dataset of images with corresponding adjustments, enabling it to learn the complex relationships between image features and desired adjustments. The experimental results demonstrate the effectiveness of the proposed approach in producing high-quality, automatically adjusted images.",2024,gemini,AI
gemini,computer vision,Locating Tables in Scanned Documents for Reconstructing and Republishing (ICIAfS14),"This paper presents a system for locating tables in scanned documents for reconstructing and republishing. The system utilizes a combination of image processing techniques and machine learning algorithms to identify tables in scanned documents and extract their contents. The effectiveness of the proposed system is evaluated on a variety of document datasets, demonstrating its ability to accurately detect tables and extract their contents.",2024,gemini,AI
gemini,computer vision,A Fuzzy Based Model to Identify Printed Sinhala Characters (ICIAfS14),"This paper presents a fuzzy-based model for identifying printed Sinhala characters. The proposed model utilizes a fuzzy logic approach to represent the characteristics of Sinhala characters, allowing for robust recognition even in the presence of noise and variations in font style. The effectiveness of the proposed model is evaluated on a benchmark dataset of Sinhala characters, demonstrating its high accuracy and robustness.",2024,gemini,AI
gemini,computer vision,Transformation Properties of Learned Visual Representations,"This paper investigates the transformation properties of learned visual representations. The authors analyze how different image transformations affect the learned representations and explore the ability of these representations to generalize to unseen transformations. Their findings suggest that learned visual representations exhibit a degree of invariance to certain transformations, while also encoding information about specific transformations. These insights contribute to understanding the underlying structure of learned visual representations and their capabilities.",2024,gemini,AI
gemini,computer vision,AltecOnDB: A Large-Vocabulary Arabic Online Handwriting Recognition Database,"This paper introduces AltecOnDB, a large-vocabulary Arabic online handwriting recognition database. The database comprises a significant number of handwritten Arabic text samples, providing a valuable resource for research and development of Arabic handwriting recognition systems. The database features a diverse set of writers, styles, and writing conditions, ensuring its relevance to real-world scenarios. The paper also presents a comprehensive analysis of the database's characteristics and potential applications.",2024,gemini,AI
gemini,computer vision,An Effective Semi-supervised Divisive Clustering Algorithm,"This paper proposes an effective semi-supervised divisive clustering algorithm. The algorithm utilizes both labeled and unlabeled data to improve the accuracy and efficiency of the clustering process. The proposed algorithm iteratively splits clusters based on a combination of labeled and unlabeled data, ensuring that clusters are well-separated and representative of the underlying data structure. The effectiveness of the algorithm is demonstrated on a variety of datasets, highlighting its ability to achieve high-quality clustering results.",2024,gemini,AI
gemini,computer vision,Symmetry in Image Registration and Deformation Modeling,"This paper explores the role of symmetry in image registration and deformation modeling. The authors demonstrate how incorporating symmetry constraints can improve the accuracy and efficiency of registration algorithms. By leveraging symmetry information, the proposed methods can effectively handle complex deformations and reduce the computational cost of registration. The paper presents several examples of applications where symmetry-based approaches offer significant benefits.",2024,gemini,AI
gemini,computer vision,Higher-order Spatial Accuracy in Diffeomorphic Image Registration,"This paper presents a novel approach for achieving higher-order spatial accuracy in diffeomorphic image registration. The proposed method utilizes a higher-order regularization framework to constrain the deformation field, resulting in smoother and more accurate registrations. This approach addresses the limitations of traditional methods that often suffer from over-smoothing or unrealistic deformations. The effectiveness of the proposed method is demonstrated on various image registration tasks, highlighting its ability to achieve superior accuracy and robustness.",2024,gemini,AI
gemini,computer vision,STT-SNN: A Spin-Transfer-Torque Based Soft-Limiting Non-Linear Neuron for Low-Power Artificial Neural Networks,"This paper introduces STT-SNN, a novel spin-transfer-torque based soft-limiting non-linear neuron for low-power artificial neural networks. The proposed neuron utilizes spintronic technology to reduce power consumption and improve performance compared to traditional neurons. The paper analyzes the theoretical properties of the STT-SNN and demonstrates its effectiveness through simulations and experimental results. The findings suggest that STT-SNN offers a promising alternative for building low-power and efficient artificial neural networks.",2024,gemini,AI
gemini,computer vision,Facial Expressions recognition Based on Principal Component Analysis (PCA),"This paper proposes a facial expression recognition method based on Principal Component Analysis (PCA). The method utilizes PCA to extract the most discriminative features from facial images, capturing the variations in facial expressions. These features are then used to classify facial expressions into different categories. The paper evaluates the performance of the proposed method on a benchmark dataset of facial expressions, demonstrating its effectiveness in achieving high recognition accuracy.",2024,gemini,AI
gemini,computer vision,Fusing Color and Texture Cues to Categorize the Fruit Diseases from Images,"This paper presents a method for fusing color and texture cues to categorize fruit diseases from images. The proposed method leverages both color and texture information to identify disease symptoms in fruit images. By combining these cues, the method achieves improved accuracy and robustness compared to approaches relying solely on color or texture features. The effectiveness of the proposed method is demonstrated on a dataset of diseased fruit images, highlighting its ability to accurately classify various fruit diseases.",2024,gemini,AI
gemini,computer vision,Unsupervised Feature Learning with C-SVDDNet,"This paper presents a novel unsupervised feature learning approach based on C-SVDDNet. The proposed method utilizes a deep neural network to learn discriminative features by maximizing the margin between different data clusters. The network is trained without using any labeled data, allowing for effective feature learning in unsupervised settings. The paper demonstrates the effectiveness of the proposed method on various datasets, showcasing its ability to extract meaningful features and achieve competitive performance on downstream tasks.",2024,gemini,AI
gemini,computer vision,Learning of Proto-object Representations via Fixations on Low Resolution,"This paper investigates the learning of proto-object representations via fixations on low resolution images. The authors demonstrate how the process of fixating on low resolution images can lead to the emergence of proto-object representations. These representations are invariant to specific details and capture the essential features of objects, facilitating robust object recognition. The paper presents a comprehensive analysis of this phenomenon and its implications for object recognition systems.",2024,gemini,AI
gemini,computer vision,Denoising autoencoder with modulated lateral connections learns invariant representations of natural images,"This paper explores the capabilities of denoising autoencoders with modulated lateral connections for learning invariant representations of natural images. The proposed architecture utilizes lateral connections to modulate the flow of information between neurons, enabling the network to learn robust features that are invariant to noise and variations in image content. The paper demonstrates the effectiveness of the proposed approach in learning meaningful representations and achieving state-of-the-art results on image denoising and other image processing tasks.",2024,gemini,AI
gemini,computer vision,Convolutional Neural Networks for joint object detection and pose estimation: A comparative study,"This paper presents a comparative study of convolutional neural networks for joint object detection and pose estimation. The authors analyze different architectures and training strategies for performing both tasks simultaneously. The comparison reveals the strengths and weaknesses of each approach, providing insights into the design and training of efficient networks for joint object detection and pose estimation. The paper concludes with recommendations for selecting the most suitable architecture and training strategy for specific applications.",2024,gemini,AI
gemini,computer vision,Learning Compact Convolutional Neural Networks with Nested Dropout,"This paper proposes a method for learning compact convolutional neural networks with nested dropout. The proposed method utilizes nested dropout layers to regularize the network during training, preventing overfitting and reducing the number of parameters required. The paper demonstrates the effectiveness of the proposed method in achieving competitive performance with significantly fewer parameters compared to traditional convolutional neural networks. The reduction in model size offers advantages in terms of computational efficiency and memory usage.",2024,gemini,AI
gemini,computer vision,Fully Convolutional Multi-Class Multiple Instance Learning,"This paper introduces fully convolutional multi-class multiple instance learning for image classification. The proposed approach utilizes a fully convolutional neural network to learn features from image patches and aggregates these features to represent the entire image. The method is particularly well-suited for classifying images with multiple objects or instances of the same object, overcoming limitations of traditional methods that rely on fixed-size inputs. The paper demonstrates the effectiveness of the proposed method on a variety of datasets, showcasing its ability to achieve high accuracy and robustness in multi-instance classification tasks.",2024,gemini,AI
gemini,computer vision,Learning Deep Object Detectors from 3D Models,"This paper explores the possibility of learning deep object detectors from 3D models. The authors propose a novel approach that leverages 3D object models to generate synthetic training data for object detection. The method utilizes a deep convolutional neural network to learn from the synthetic data, enabling the detection of objects in real-world images. The paper demonstrates the effectiveness of the proposed method in achieving robust object detection performance, even with limited real-world training data.",2024,gemini,AI
gemini,computer vision,Semantic Image Segmentation with Deep Convolutional Nets and Fully Connected CRFs,"This paper presents a novel approach for semantic image segmentation using deep convolutional nets and fully connected conditional random fields (CRFs). The proposed method leverages the power of deep convolutional networks to extract high-level features from images and combines them with fully connected CRFs to refine the segmentation results. The CRFs enforce spatial consistency and contextual dependencies between pixels, improving the accuracy and quality of the segmentation. The paper demonstrates the effectiveness of the proposed method on various datasets, highlighting its ability to achieve state-of-the-art performance in semantic image segmentation.",2024,gemini,AI
gemini,computer vision,Clustering multi-way data: a novel algebraic approach,"This paper proposes a novel algebraic approach for clustering multi-way data. The proposed method leverages algebraic techniques to capture the complex relationships between different data modalities. The approach is based on the concept of multilinear algebra and allows for efficient and robust clustering of multi-way data. The paper demonstrates the effectiveness of the proposed method on various datasets, showcasing its ability to identify meaningful clusters in multi-way data.",2024,gemini,AI
gemini,computer vision,Attention for Fine-Grained Categorization,"This paper explores the use of attention mechanisms for fine-grained categorization. The authors propose a novel attention-based deep neural network architecture that focuses on specific regions of interest within images for improved fine-grained classification. The attention mechanism allows the network to selectively attend to relevant parts of the image, capturing subtle differences that are crucial for fine-grained recognition. The paper demonstrates the effectiveness of the proposed method on a variety of fine-grained classification tasks.",2024,gemini,AI
gemini,computer vision,Training deep neural networks with low precision multiplications,"This paper investigates the impact of using low-precision multiplications in training deep neural networks. The authors propose a novel method that utilizes low-precision multiplications during training while maintaining high accuracy. This approach significantly reduces the computational cost of training, making it feasible to train large-scale deep neural networks on resource-constrained devices. The paper demonstrates the effectiveness of the proposed method in achieving comparable performance to traditional methods, while requiring significantly less computation.",2024,gemini,AI
gemini,computer vision,Occlusion Edge Detection in RGB-D Frames using Deep Convolutional Networks,"This paper proposes a novel approach for occlusion edge detection in RGB-D frames using deep convolutional networks. The method leverages the depth information provided by RGB-D sensors to identify occluded regions in images. The authors train a deep convolutional network to detect occlusion edges, utilizing both RGB and depth information. The paper demonstrates the effectiveness of the proposed method on various datasets, showcasing its ability to accurately detect occlusion edges in challenging scenarios.",2024,gemini,AI
gemini,computer vision,Multi-modal Sensor Registration for Vehicle Perception via Deep Neural Networks,"This paper introduces a multi-modal sensor registration framework for vehicle perception via deep neural networks. The proposed approach utilizes deep neural networks to fuse information from multiple sensors, including cameras, LiDAR, and radar. By leveraging the complementary nature of different sensor modalities, the method improves the accuracy and robustness of vehicle perception systems. The paper demonstrates the effectiveness of the proposed method on various datasets, showcasing its ability to achieve accurate registration and improved performance in challenging environments.",2024,gemini,AI
gemini,computer vision,Half-CNN: A General Framework for Whole-Image Regression,"This paper presents Half-CNN, a general framework for whole-image regression. The framework utilizes a convolutional neural network to learn features from the entire image and then applies a linear regression model to predict the desired output. Half-CNN offers several advantages, including computational efficiency, robustness to data variations, and the ability to handle complex relationships between image features and output. The paper demonstrates the effectiveness of the Half-CNN framework on various regression tasks, highlighting its versatility and potential for real-world applications.",2024,gemini,AI
gemini,computer vision,Activity Identification and Local Linear Convergence of Douglas--Rachford/ADMM under Partial Smoothness,"This paper analyzes the activity identification and local linear convergence of Douglas--Rachford/ADMM under partial smoothness. The authors investigate the convergence properties of these algorithms when applied to problems with partially smooth functions. The analysis reveals that under certain conditions, these algorithms achieve local linear convergence, leading to faster convergence compared to other methods. The findings contribute to a deeper understanding of the theoretical foundations of these algorithms and their applicability in various optimization problems.",2024,gemini,AI
gemini,computer vision,Contour Detection Using Cost-Sensitive Convolutional Neural Networks,"This paper presents a novel approach for contour detection using cost-sensitive convolutional neural networks. The proposed method utilizes a convolutional neural network trained with a cost-sensitive loss function that prioritizes the accurate detection of contours. The network learns to identify contours with high precision, reducing the impact of false positives and improving the overall quality of contour detection. The paper demonstrates the effectiveness of the proposed method on various datasets, showcasing its ability to achieve state-of-the-art results in contour detection tasks.",2024,gemini,AI
gemini,computer vision,Object Detectors Emerge in Deep Scene CNNs,This paper investigates the emergence of object detectors within deep scene convolutional neural networks (CNNs). The authors analyze the internal representations learned by deep CNNs trained on large-scale scene datasets. Their findings suggest that these networks automatically learn to detect objects as part of the scene understanding process. This discovery sheds light on the remarkable capabilities of deep CNNs and their ability to learn hierarchical representations of complex scenes.,2024,gemini,AI
gemini,computer vision,A New Way to Factorize Linear Cameras,"This paper introduces a new way to factorize linear cameras. The proposed factorization method leverages a novel geometric interpretation of the camera projection model. This approach leads to a more efficient and robust factorization process, enabling accurate reconstruction of 3D scenes from multiple camera views. The paper demonstrates the effectiveness of the proposed method on various datasets, showcasing its ability to achieve accurate reconstruction and improved performance compared to existing methods.",2024,gemini,AI
gemini,computer vision,Learning Activation Functions to Improve Deep Neural Networks,"This paper investigates the potential of learning activation functions to improve deep neural networks. The authors propose a method that allows the network to learn its own activation function during training. By learning the activation function, the network adapts to the specific characteristics of the data and optimizes its performance. The paper demonstrates the effectiveness of the proposed method on various datasets, showcasing its ability to achieve significant performance improvements compared to networks with fixed activation functions.",2024,gemini,AI
gemini,computer vision,A Stable Multi-Scale Kernel for Topological Machine Learning,"This paper introduces a stable multi-scale kernel for topological machine learning. The proposed kernel utilizes a multi-scale approach to capture the topological structure of data at different levels of detail. This approach improves the robustness and accuracy of topological machine learning algorithms, enabling them to effectively handle complex and high-dimensional data. The paper demonstrates the effectiveness of the proposed kernel on various datasets, showcasing its ability to achieve improved performance in topological data analysis tasks.",2024,gemini,AI
gemini,computer vision,Extraction of Salient Sentences from Labelled Documents,"This paper presents a novel approach for extracting salient sentences from labeled documents. The method utilizes a combination of machine learning and natural language processing techniques to identify sentences that are most relevant to the document's labels. This approach is particularly useful for tasks such as text summarization and knowledge extraction, enabling the identification of key information within large documents. The paper demonstrates the effectiveness of the proposed method on various datasets, showcasing its ability to extract salient sentences with high accuracy.",2024,gemini,AI
gemini,computer vision,Learning the nonlinear geometry of high-dimensional data: Models and algorithms,"This paper explores the learning of nonlinear geometry in high-dimensional data. The authors investigate various models and algorithms for capturing the complex nonlinear relationships within high-dimensional data. The paper provides a comprehensive overview of recent advances in this field, highlighting the challenges and opportunities for developing effective models and algorithms for learning nonlinear geometry. The paper concludes with a discussion of future research directions and potential applications of these methods.",2024,gemini,AI
gemini,computer vision,Striving for Simplicity: The All Convolutional Net,"This paper presents the All Convolutional Net, a novel architecture for deep neural networks that utilizes only convolutional layers. The proposed architecture eliminates the need for fully connected layers, simplifying the network structure and reducing the number of parameters required. The paper demonstrates the effectiveness of the All Convolutional Net architecture on various datasets, showcasing its ability to achieve competitive performance with significantly fewer parameters compared to traditional deep neural networks.",2024,gemini,AI
gemini,computer vision,Mixture of Parts Revisited: Expressive Part Interactions for Pose Estimation,"This paper revisits the mixture of parts model for pose estimation and introduces expressive part interactions. The proposed approach allows for more flexible and accurate pose estimation by modeling the interactions between different parts of the object. The paper demonstrates the effectiveness of the proposed model on various datasets, showcasing its ability to achieve improved performance compared to traditional mixture of parts models.",2024,gemini,AI
gemini,computer vision,Bi-directional Shape Correspondences (BSC): A Novel Technique for 2-d Shape Warping in Quadratic Time?,"This paper introduces a novel technique for 2-d shape warping in quadratic time, called Bi-directional Shape Correspondences (BSC). The proposed technique leverages a bi-directional approach to establish correspondences between points on two shapes, enabling efficient and accurate shape warping. The paper demonstrates the effectiveness of the BSC technique on various datasets, showcasing its ability to achieve accurate and fast shape warping compared to existing methods.",2024,gemini,AI
gemini,computer vision,SENNS: Sparse Extraction Neural NetworkS for Feature Extraction,"This paper introduces SENNS, Sparse Extraction Neural NetworkS for feature extraction. The proposed architecture utilizes a sparse extraction mechanism to identify and extract the most relevant features from input data. This approach allows for efficient and effective feature extraction, reducing the computational cost and improving the accuracy of downstream tasks. The paper demonstrates the effectiveness of SENNS on various datasets, showcasing its ability to extract meaningful features and achieve competitive performance on tasks such as image classification and object detection.",2024,gemini,AI
gemini,computer vision,Deep Captioning with Multimodal Recurrent Neural Networks (m-RNN),"This paper presents a deep captioning method utilizing multimodal recurrent neural networks (m-RNNs). The proposed approach combines visual and textual information to generate accurate and descriptive captions for images. The m-RNN architecture effectively learns the relationships between visual and textual features, enabling the generation of captions that accurately capture the content of the image. The paper demonstrates the effectiveness of the proposed method on various datasets, showcasing its ability to generate high-quality captions.",2024,gemini,AI
gemini,computer vision,Visualizing and Comparing Convolutional Neural Networks,This paper explores the visualization and comparison of convolutional neural networks (CNNs). The authors develop novel visualization techniques to understand the internal representations learned by CNNs. These techniques provide insights into the network's decision-making process and enable the comparison of different network architectures. The paper demonstrates the effectiveness of the proposed visualization techniques in providing valuable insights into the workings of CNNs.,2024,gemini,AI
gemini,computer vision,The local low-dimensionality of natural images,"This paper investigates the local low-dimensionality of natural images. The authors demonstrate that natural images exhibit a high degree of local low-dimensionality, implying that the image content can be effectively represented using a limited number of degrees of freedom within small local neighborhoods. This property has significant implications for image processing and analysis, as it can be leveraged to develop efficient and accurate algorithms.",2024,gemini,AI
gemini,computer vision,Deep metric learning using Triplet network,"This paper proposes a deep metric learning method using a Triplet network. The proposed approach learns a distance metric that effectively distinguishes between different classes of data. The Triplet network architecture utilizes a triplet loss function to train the network, ensuring that similar data points are closer in the learned metric space. The paper demonstrates the effectiveness of the proposed method on various datasets, showcasing its ability to learn discriminative distance metrics and achieve improved performance on tasks such as image retrieval and classification.",2024,gemini,AI
gemini,computer vision,Permutohedral Lattice CNNs,"This paper introduces Permutohedral Lattice CNNs, a novel architecture for convolutional neural networks that utilizes the permutohedral lattice. The proposed architecture offers several advantages, including efficient computation, reduced memory usage, and improved generalization performance. The paper demonstrates the effectiveness of Permutohedral Lattice CNNs on various datasets, showcasing its ability to achieve competitive performance while requiring less computational resources.",2024,gemini,AI
gemini,computer vision,In Search of the Real Inductive Bias: On the Role of Implicit Regularization in Deep Learning,"This paper delves into the role of implicit regularization in deep learning, specifically focusing on the search for the ""real inductive bias"". The authors analyze various aspects of implicit regularization, exploring its impact on the learning process and its influence on the network's generalization ability. The paper provides a comprehensive overview of recent research in this area and discusses potential directions for future research.",2024,gemini,AI
gemini,computer vision,"Visual Scene Representations: Contrast, Scaling and Occlusion","This paper explores the concept of visual scene representations, specifically focusing on contrast, scaling, and occlusion. The authors investigate how these factors influence the representation of visual scenes and how they can be incorporated into models for scene understanding. The paper provides insights into the challenges and opportunities for developing effective visual scene representations that account for these critical factors.",2024,gemini,AI
gemini,computer vision,Video (language) modeling: a baseline for generative models of natural videos,"This paper presents a baseline for generative models of natural videos, focusing on video (language) modeling. The authors propose a novel approach that utilizes recurrent neural networks to learn the temporal dependencies within video sequences. The model is able to generate realistic video sequences, providing a valuable baseline for future research in generative video models.",2024,gemini,AI
gemini,computer vision,Automatic Discovery and Optimization of Parts for Image Classification,"This paper proposes a method for automatically discovering and optimizing parts for image classification. The authors introduce a novel framework that learns to decompose images into meaningful parts and then utilizes these parts for improved classification accuracy. The proposed method is data-driven and eliminates the need for manual part definition, making it applicable to a wide range of image classification tasks.",2024,gemini,AI
gemini,computer vision,An Analysis of Unsupervised Pre-training in Light of Recent Advances,"This paper analyzes unsupervised pre-training in light of recent advances in deep learning. The authors provide a comprehensive overview of the benefits and limitations of unsupervised pre-training, highlighting its impact on the performance of deep neural networks. The paper discusses various techniques for unsupervised pre-training and explores their effectiveness in different settings.",2024,gemini,AI
gemini,computer vision,Training Deep Neural Networks on Noisy Labels with Bootstrapping,"This paper presents a novel approach for training deep neural networks on noisy labels with bootstrapping. The proposed method utilizes a bootstrapping technique to mitigate the impact of noisy labels during training. By iteratively refining the training data and the network parameters, the method effectively reduces the influence of noisy labels and improves the overall performance of the network. The paper demonstrates the effectiveness of the proposed method on various datasets with noisy labels, showcasing its ability to achieve significant performance improvements compared to traditional methods.",2024,gemini,AI
gemini,computer vision,Discovering Hidden Factors of Variation in Deep Networks,"Discovering Hidden Factors of Variation in Deep Networks

This paper investigates the underlying factors that contribute to variations in the outputs of deep neural networks. By analyzing the network's internal representations, we identify key hidden factors responsible for output changes. Our approach utilizes a novel factorization technique to decompose the network's activation patterns, uncovering hidden structures that influence its behavior.  We demonstrate the efficacy of this method by applying it to various deep network architectures and tasks, revealing insights into the network's decision-making process and identifying potential areas for improvement.",2024,gemini,AI
gemini,computer vision,Visual Instance Retrieval with Deep Convolutional Networks,"Visual Instance Retrieval with Deep Convolutional Networks

We introduce a novel approach for visual instance retrieval using deep convolutional networks. Our method leverages the power of convolutional networks to learn discriminative features that capture fine-grained details of individual objects in images. We propose a novel loss function that encourages the network to produce compact and informative representations of each object, allowing for efficient similarity comparisons during retrieval.  Experimental results on benchmark datasets demonstrate the effectiveness of our approach, achieving state-of-the-art performance in terms of retrieval accuracy and efficiency.",2024,gemini,AI
gemini,computer vision,Self-informed neural network structure learning,"Self-informed neural network structure learning

This research proposes a novel method for learning the structure of neural networks in a self-informed manner. Unlike traditional approaches that rely on predefined architectures, our method allows the network to dynamically adjust its structure based on the input data and its own evolving understanding of the task. We utilize a recurrent neural network to guide the structure learning process, incorporating feedback from previous layers to inform the design of subsequent layers. This self-informed structure learning approach enables the network to adapt its architecture to the specific characteristics of the data, resulting in improved performance and efficiency.",2024,gemini,AI
gemini,computer vision,Speeding-up Convolutional Neural Networks Using Fine-tuned CP-Decomposition,"Speeding-up Convolutional Neural Networks Using Fine-tuned CP-Decomposition

This paper presents a novel method for accelerating convolutional neural networks (CNNs) by leveraging the fine-tuned CP-decomposition. Our approach decomposes the convolutional filters into a low-rank tensor representation, significantly reducing the computational cost of convolution operations. The CP-decomposition is fine-tuned during the training process, ensuring that the decomposition preserves the essential information from the original filters while facilitating efficient computation. We demonstrate that our method achieves significant speedups with minimal loss in accuracy, making CNNs more efficient for deployment on resource-constrained devices.",2024,gemini,AI
gemini,computer vision,Fracking Deep Convolutional Image Descriptors,"Fracking Deep Convolutional Image Descriptors

This paper introduces a new method for extracting discriminative image descriptors using deep convolutional neural networks. Our approach, dubbed ""Fracking"", leverages the hierarchical nature of CNNs to extract a set of diverse and informative descriptors from different layers of the network. We introduce a novel ""fracking"" operation that carefully selects and combines features from multiple layers, resulting in a powerful descriptor that captures both global and local information about the image. We show that Fracking significantly outperforms traditional methods in terms of accuracy and robustness on various image retrieval and classification tasks.",2024,gemini,AI
gemini,computer vision,Score Function Features for Discriminative Learning,"Score Function Features for Discriminative Learning

This paper introduces a novel approach to discriminative learning by utilizing score function features. We demonstrate that score functions, which measure the sensitivity of the model's output to input perturbations, provide rich and informative features that can be effectively used for classification and other discriminative tasks. We develop a framework for extracting score function features from deep neural networks and demonstrate its effectiveness on various benchmark datasets. Our results highlight the potential of score function features to enhance discriminative learning, leading to improved performance and deeper understanding of the model's decision-making process.",2024,gemini,AI
gemini,computer vision,Cauchy Principal Component Analysis,"Cauchy Principal Component Analysis

This paper proposes a novel method for principal component analysis (PCA) based on the Cauchy distribution. Unlike traditional PCA that relies on Gaussian assumptions, our method, Cauchy PCA, utilizes the Cauchy distribution to handle outliers and non-Gaussian data. This robustness to outliers makes Cauchy PCA suitable for applications where data can be contaminated with noise or corrupted values. We demonstrate the effectiveness of Cauchy PCA by applying it to various real-world datasets, showcasing its ability to provide more robust and informative principal components compared to conventional PCA.",2024,gemini,AI
gemini,computer vision,Pooled Motion Features for First-Person Videos,"Pooled Motion Features for First-Person Videos

This paper introduces a novel approach for representing and analyzing motion in first-person videos. We propose a method for pooling motion features extracted from ego-centric video sequences, capturing both the spatial and temporal dynamics of the user's movement. This pooling operation integrates information from different frames and perspectives, resulting in a compact and informative representation of the overall motion pattern. We demonstrate the effectiveness of our approach by applying it to various first-person video analysis tasks, including action recognition and scene understanding.",2024,gemini,AI
gemini,computer vision,Learning to Segment Moving Objects in Videos,"Learning to Segment Moving Objects in Videos

This research presents a novel deep learning approach for segmenting moving objects in video sequences. Our method utilizes a recurrent neural network to learn the temporal dependencies between frames, enabling it to track and segment moving objects over time. The network learns to predict the foreground mask for each frame, effectively separating the moving objects from the static background. We demonstrate the effectiveness of our approach on various benchmark datasets, achieving state-of-the-art performance in terms of segmentation accuracy and robustness to challenging scenarios.",2024,gemini,AI
gemini,computer vision,Simplified firefly algorithm for 2D image key-points search,"Simplified firefly algorithm for 2D image key-points search

This paper proposes a simplified firefly algorithm for efficient key-point detection in 2D images. Our approach leverages the advantages of the firefly algorithm, a nature-inspired optimization method, to effectively search for key-points in images. We simplify the algorithm by introducing a novel objective function and reducing the number of parameters required for optimization, resulting in faster convergence and reduced computational complexity. We demonstrate the efficacy of our simplified firefly algorithm on various image datasets, achieving comparable performance to traditional key-point detection methods with reduced computation time.",2024,gemini,AI
gemini,computer vision,Py3DFreeHandUS: a library for voxel-array reconstruction using Ultrasonography and attitude sensors,"Py3DFreeHandUS: a library for voxel-array reconstruction using Ultrasonography and attitude sensors

This paper introduces Py3DFreeHandUS, a novel Python library for reconstructing 3D voxel arrays from ultrasound data acquired using hand-held probes. The library leverages attitude sensors to track the probe's position and orientation, enabling accurate 3D reconstruction of the scanned object. Py3DFreeHandUS incorporates advanced processing techniques for noise reduction, artifact removal, and accurate volume reconstruction. We demonstrate the utility of our library through various applications, including medical imaging, industrial inspection, and robotics.",2024,gemini,AI
gemini,computer vision,Generative Modeling of Convolutional Neural Networks,"Generative Modeling of Convolutional Neural Networks

This paper investigates the use of generative models to understand and manipulate convolutional neural networks (CNNs). We propose a novel generative framework that allows us to generate CNNs with desired properties, such as specific task performance, robustness to noise, or interpretability. The generative model learns the distribution of CNN architectures and parameters, enabling us to sample new architectures and explore the space of possible CNN configurations. This approach facilitates the discovery of new and improved CNN architectures with specific properties, contributing to the advancement of deep learning research.",2024,gemini,AI
gemini,computer vision,Non-parametric PSF estimation from celestial transit solar images using blind deconvolution,"Non-parametric PSF estimation from celestial transit solar images using blind deconvolution

This research presents a novel non-parametric approach for estimating the point spread function (PSF) from celestial transit solar images using blind deconvolution. Our method utilizes a combination of image processing techniques and Bayesian inference to estimate the PSF without relying on predefined parametric models. This non-parametric approach offers increased flexibility and accuracy in estimating the PSF, particularly for images with complex and unknown blurring effects. We demonstrate the efficacy of our method by applying it to real-world solar images, resulting in accurate PSF estimation and improved image deconvolution.",2024,gemini,AI
gemini,computer vision,Automated Objective Surgical Skill Assessment in the Operating Room Using Unstructured Tool Motion,"Automated Objective Surgical Skill Assessment in the Operating Room Using Unstructured Tool Motion

This paper presents a novel approach for automated objective surgical skill assessment using unstructured tool motion data. Our method analyzes the tool trajectory and kinematics during surgical procedures to extract features that reflect the surgeon's skill level. We develop a machine learning model that learns to identify key characteristics of skilled and unskilled surgical movements, enabling us to objectively assess surgical performance without requiring subjective human evaluation. This automated assessment system holds the potential to improve surgical training, standardize surgical procedures, and enhance patient safety.",2024,gemini,AI
gemini,computer vision,Data Representation using the Weyl Transform,"Data Representation using the Weyl Transform

This paper investigates the use of the Weyl transform for data representation in various applications. The Weyl transform provides a powerful tool for transforming signals and functions into a time-frequency representation, allowing for simultaneous analysis of both the frequency content and temporal evolution of the data. We demonstrate the effectiveness of the Weyl transform in various domains, including signal processing, image analysis, and machine learning, showcasing its ability to extract valuable insights from complex data.",2024,gemini,AI
gemini,computer vision,Semantic Part Segmentation using Compositional Model combining Shape and Appearance,"Semantic Part Segmentation using Compositional Model combining Shape and Appearance

This paper introduces a novel approach for semantic part segmentation using a compositional model that combines shape and appearance information. Our method leverages a deep convolutional network to extract both shape and appearance features from images, which are then combined using a compositional model to generate a semantic part segmentation. This approach allows us to effectively capture both the geometric and visual characteristics of objects, leading to more accurate and robust part segmentation. We demonstrate the efficacy of our method on various benchmark datasets, achieving state-of-the-art performance.",2024,gemini,AI
